,Program,Entry.Set,LogNumber,Station,Date,QA.Type,Sample.Type,Type,MatrixCode,SampleDepth,Filtered,Analysis,Parameter,Qualifier,Result,Units,Result.Type,Composite.Begin,Composite.End,Num.Sample,Status,QAFlagGen,Watershed
29043,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,Aldrin,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29044,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,Endrin,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29045,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,"2,4-DDD",<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29046,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,"2,4-DDE",<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29047,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,"2,4-DDT",<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29048,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,"4,4-DDD",<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29049,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,"4,4-DDE",<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29050,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,"4,4-DDT",<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29051,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,(PCB030),,39,% Recovery,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29052,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,(PCB112),,45,% Recovery,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29053,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,(PCB198),,60,% Recovery,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29054,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,Dieldrin,<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29055,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,beta BHC,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29056,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,Toxaphene,<,25,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29057,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,alpha BHC,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29058,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,delta BHC,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29059,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,gamma BHC,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29060,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,Heptachlor,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29061,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,Endosulfan I,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29062,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,Methoxychlor,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29063,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,Endosulfan II,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29064,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,Endrin aldehyde,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29065,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,alpha Chlordane,<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29066,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,gamma Chlordane,<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29067,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,trans-Nonachlor,<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29068,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,Endosulfan sulfate,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29069,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OCP,Heptachlor epoxide,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29070,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Demeton,<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29071,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Merphos,<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29072,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Phorate,<,10,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29073,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Diazinon,<,1,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29074,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Ethoprop,<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29075,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Fenthion,<,4,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29076,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Malathion,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29077,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Mevinphos,<,10,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29078,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Tokuthion,<,6,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29079,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Dichlorvos,<,6,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29080,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Dimethoate,<,10,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29081,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Disulfoton,<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29082,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Chlorpyrifos,<,1,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29083,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Fenchlorophos,<,4,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29084,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Fensulfothion,<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29085,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Trichloronate,<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29086,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Azinphos-methyl,NA,NA,NA,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29087,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Ethyl parathion,NA,NA,NA,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29088,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Methyl parathion,<,2,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29089,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Bolstar (Sulprofos),<,4,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29090,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,OPP,Tetrachlorvinphos (Stirofos),<,4,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29091,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Pyrene,,14.5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29092,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Biphenyl,NA,NA,NA,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29093,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Chrysene,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29094,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Fluorene,J,1.4,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29095,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Anthracene,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29096,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Naphthalene,,7.92,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29097,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Acenaphthene,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29098,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Fluoranthene,J,3.14,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29099,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Perylene-d12,,123,% Recovery,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29100,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Phenanthrene,J,2.79,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29101,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,(d12-Chrysene),,87,% Recovery,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29102,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Acenaphthylene,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29103,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Benzo(a)pyrene,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29104,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,(d8-Naphthalene),,85,% Recovery,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29105,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Dibenzothiophene,NA,NA,NA,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29106,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Benz(a)anthracene,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29107,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,(d10-Acenaphthene),,107,% Recovery,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29108,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,(d10-Phenanthrene),,117,% Recovery,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29109,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Benzo(b)fluoranthene,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29110,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,"Benzo(g,h,i)perylene",<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29111,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,Benzo(k)fluoranthene,<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29112,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,"Dibenz(a,h)anthracene",<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29113,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,PAH,"Indeno(1,2,3-cd)pyrene",<,5,ng/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29114,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,SO4,Sulfate as SO4,,240,mg/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29115,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,TDS,Total Dissolved Solids (TDS),,610,mg/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29116,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,TOC,TOC,NA,17,mg/l,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29117,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,HARD,Calcium,NA,45.2,mg/l,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29118,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,HARD,Hardness,NA,219,mg/l,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29119,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,HARD,Magnesium,NA,25.8,mg/l,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29120,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,MBAS,MBAS,NA,0.075,mg/l,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29121,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Iron,NA,1500,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29122,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Lead,NA,0.66,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29123,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Zinc,NA,28,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29124,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Copper,NA,15,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29125,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Nickel,NA,13,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29126,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Silver,<,0.2,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29127,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Arsenic,NA,1.7,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29128,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Cadmium,NA,1.3,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29129,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Mercury,<,0.05,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29130,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Chromium,NA,3.6,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29131,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Selenium,NA,1.1,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29132,SDRWETODM,2220,2220001,M01-088-1,3/28/2022 12:00,NA,Grab,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Thallium,<,0.2,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29133,SDRWETODM,2220,2220002,M01-088-1,3/28/2022 12:00,NA,Grab,SF,FW,S,Dissolved,Mn,Manganese,NA,84,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29134,SDRWETODM,2220,2220002,M01-088-1,3/28/2022 12:00,NA,Grab,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Iron,NA,100,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29135,SDRWETODM,2220,2220002,M01-088-1,3/28/2022 12:00,NA,Grab,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Lead,<,0.2,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29136,SDRWETODM,2220,2220002,M01-088-1,3/28/2022 12:00,NA,Grab,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Zinc,NA,21,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29137,SDRWETODM,2220,2220002,M01-088-1,3/28/2022 12:00,NA,Grab,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Copper,NA,13,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29138,SDRWETODM,2220,2220002,M01-088-1,3/28/2022 12:00,NA,Grab,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Nickel,NA,12,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29139,SDRWETODM,2220,2220002,M01-088-1,3/28/2022 12:00,NA,Grab,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Silver,<,0.2,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29140,SDRWETODM,2220,2220002,M01-088-1,3/28/2022 12:00,NA,Grab,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Arsenic,NA,1.3,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29141,SDRWETODM,2220,2220002,M01-088-1,3/28/2022 12:00,NA,Grab,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Cadmium,NA,1,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29142,SDRWETODM,2220,2220002,M01-088-1,3/28/2022 12:00,NA,Grab,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Mercury,<,0.05,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29143,SDRWETODM,2220,2220002,M01-088-1,3/28/2022 12:00,NA,Grab,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Chromium,NA,1.1,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29144,SDRWETODM,2220,2220002,M01-088-1,3/28/2022 12:00,NA,Grab,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Selenium,NA,1,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
29145,SDRWETODM,2220,2220002,M01-088-1,3/28/2022 12:00,NA,Grab,SF,FW,S,Dissolved,TRF Ag Se Fe Hg Tl,Thallium,<,0.2,ug/L,Chem,3/28/2022 15:05,3/28/2022 15:05,1,4,NA,NA
30366,SDRWETODM,2223,2223001,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,ECO,E. coli,,820,CFU/100ml,Chem,,,NA,4,NA,NA
30367,SDRWETODM,2223,2223001,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,BactiMF,Enterococcus,,4900,CFU/100ml,Chem,,,NA,4,NA,NA
30368,SDRWETODM,2223,2223001,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,BactiMF,Total Coliform,>=,340000,CFU/100ml,Chem,,,NA,4,NA,NA
30369,SDRWETODM,2223,2223001,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,BactiMF,Fecal coliforms,>=,940,CFU/100ml,Chem,,,NA,4,NA,NA
30370,SDRWETODM,2223,2223002,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,Cl,Chloride,,640,mg/L,Chem,3/29/2022 8:50,3/29/2022 8:50,1,4,NA,NA
30371,SDRWETODM,2223,2223002,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,Mn,Manganese,NA,20,ug/L,Chem,3/29/2022 8:50,3/29/2022 8:50,1,4,NA,NA
30372,SDRWETODM,2223,2223002,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,DOC,DOC,NA,10,mg/l,Chem,3/29/2022 8:50,3/29/2022 8:50,1,4,NA,NA
30373,SDRWETODM,2223,2223002,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,NUT,pH,H,7.69,S.U.,Chem,3/29/2022 8:50,3/29/2022 8:50,1,4,NA,NA
30374,SDRWETODM,2223,2223002,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,NUT,Turbidity,,5.7,NTU,Chem,3/29/2022 8:50,3/29/2022 8:50,1,4,NA,NA
30375,SDRWETODM,2223,2223002,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,NUT,Temperature,H,22.4,°C,Chem,3/29/2022 8:50,3/29/2022 8:50,1,4,NA,NA
30376,SDRWETODM,2223,2223002,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,NUT,Ammonia as N,,0.36,mg/L,Chem,3/29/2022 8:50,3/29/2022 8:50,1,4,NA,NA
30377,SDRWETODM,2223,2223002,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,NUT,Phosphorus as PO4,,1.3,mg/L,Chem,3/29/2022 8:50,3/29/2022 8:50,1,4,NA,NA
30378,SDRWETODM,2223,2223002,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,NUT,Orthophosphate as P,,0.28,mg/L,Chem,3/29/2022 8:50,3/29/2022 8:50,1,4,NA,NA
30379,SDRWETODM,2223,2223002,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,NUT,Specific Conductivity,,3.1,umhos/cm,Chem,3/29/2022 8:50,3/29/2022 8:50,1,4,NA,NA
30380,SDRWETODM,2223,2223002,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,NUT,Total Suspended Solids,,9.7,mg/L,Chem,3/29/2022 8:50,3/29/2022 8:50,1,4,NA,NA
30381,SDRWETODM,2223,2223002,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,NUT,Total Kjeldahl Nitrogen,,1.4,mg/L,Chem,3/29/2022 8:50,3/29/2022 8:50,1,4,NA,NA
30382,SDRWETODM,2223,2223002,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,NUT,Nitrate+Nitrite Nitrogen,,1.4,mg/L,Chem,3/29/2022 8:50,3/29/2022 8:50,1,4,NA,NA
30383,SDRWETODM,2223,2223002,I01-11021-1,3/29/2022 8:50,NA,Grab,ST,FW,S,Total,NUT,Volatile Suspended Solids,<,6.7,mg/L,Chem,3/29/2022 8:50,3/29/2022 8:50,1,4,NA,NA
